plate,mjd,fiberid,specobjid,bestobjid,elodiervfinal,teffadop,fehadop,loggadop,teffspec,fehspec,psfmag_u,psfmag_g,psfmag_r,psfmag_i,psfmag_z,psfmagErr_u,psfmagErr_g,psfmagErr_r,psfmagErr_i,psfmagErr_z,ra,dec,u,g,r,i,z,specobjid1,class,subclass,z1,plate1,mjd1,fiberid1,elodieBV,elodieTEff,elodieLogG,elodieFeH,elodieZ,elodieZErr
1247,52677,360,1404096184791885824,1237646587175698715,115.983,5024.468,-0.6021433,3.821505,4484.936,-0.6021433,21.5168,18.82996,17.39629,16.22119,15.61556,0.08819585,0.01881201,0.01230343,0.01101866,0.01868611,86.4807399259677,0.406431085343764,21.58409,18.81102,17.39306,16.22347,15.59782,1404096184791885824,STAR,M3,0.0003740179,1247,52677,360,1.502,3717,4.89,-0.2,0.0003625274,6.50921E-06
1247,52677,427,1404114601611651072,1237646587175960783,-6.103972,4648.59,-0.9601951,3.805978,5082.382,-0.9601951,22.70768,20.62367,19.17943,17.78713,17.0204,0.2347503,0.02635628,0.01776349,0.01649271,0.01399507,87.0530485506039,0.333598162214927,22.7828,20.60978,19.15106,17.77294,16.98434,1404114601611651072,STAR,M4,-8.274704E-06,1247,52677,427,1.502,3717,4.89,-0.2,-4.471084E-05,1.74987E-05
1247,52677,476,1404128070629091328,1237646587176092224,62.59933,4923.188,-0.8351696,3.963849,5343.392,-0.8351696,23.32839,20.69156,19.1448,17.89346,17.22026,0.3761125,0.02546282,0.01919525,0.016155,0.02121787,87.3834941299496,0.387162699710158,23.36479,20.69188,19.16027,17.90508,17.21061,1404128070629091328,STAR,M3,0.0001905439,1247,52677,476,1.502,3717,4.89,-0.2,0.0001844587,1.303194E-05
1247,52677,624,1404168752559319040,1237646587176944168,27.67483,4573.15,-1.498664,4.881912,4573.15,-1.498664,21.93172,19.39315,17.91614,16.16122,15.1989,0.1259135,0.01382425,0.01063171,0.0164155,0.01482478,89.2395548686456,0.259793369736185,21.9419,19.39817,17.91855,16.20246,15.22892,1404168752559319040,STAR,M5,2.824731E-05,1247,52677,624,1.633,3714,1.49,-0.57,6.796313E-05,8.7294E-06
1248,54477,152,1405164940293072896,1237646586640335974,19.88317,4226.886,-1.626636,4.219373,4353.595,-1.626636,22.04436,19.67875,18.22559,16.89576,16.17003,0.1347861,0.01336176,0.009184109,0.01784453,0.01670933,89.9362405164948,-0.0396063750974149,22.08271,19.68948,18.22593,16.91084,16.17549,1405164940293072896,STAR,M4,6.983132E-05,1248,54477,152,1.502,3717,4.89,-0.2,4.197293E-05,1.282733E-05
1248,54477,633,1405297156566312960,1237646587177468527,34.92619,4307.251,-1.095309,4.135486,4285.456,-1.095309,22.07683,19.31836,17.83591,16.55355,15.87371,0.1393688,0.01335874,0.01017062,0.008784088,0.01511872,90.4664478812313,0.307407282842076,22.09238,19.3418,17.83694,16.56374,15.87825,1405297156566312960,STAR,M3,0.0001121433,1248,54477,633,1.502,3717,4.89,-0.2,9.215104E-05,1.025351E-05
1249,54484,231,1406312555672004608,1237646586640925446,22.4951,4367.188,0.3027326,3.382967,4506.869,-1.081038,22.08942,19.22306,17.77843,16.52082,15.86868,0.133538,0.0122729,0.00887333,0.01260896,0.01594378,91.1763947107195,-0.147220323753787,22.08274,19.23049,17.77599,16.54222,15.85358,1406312555672004608,STAR,M3,7.209068E-05,1249,54484,231,1.502,3717,4.89,-0.2,5.06854E-05,9.256314E-06
1249,54484,266,1406322176398747648,1237646586103989343,-11.8793,4442.229,-0.6351712,3.80417,4565.197,-0.6351712,22.1985,19.52386,18.00013,16.62515,15.88849,0.1626153,0.0138689,0.009400527,0.01181998,0.01447419,91.0855287961821,-0.45203123049728,22.19871,19.54807,18.02252,16.65982,15.89811,1406322176398747648,STAR,M3,-6.000725E-05,1249,54484,266,1.502,3717,4.89,-0.2,-6.397525E-05,1.391086E-05
305,51613,66,343417640590534656,1237648702981013512,11.63637,5955.868,-0.5226302,4.009449,5950.48,-0.6219955,18.818,17.70874,17.2888,17.17045,17.17443,0.02829847,0.01912685,0.01981635,0.01801015,0.01924371,216.561898226904,-1.05546662808274,18.8244,17.70213,17.29516,17.17097,17.15493,343417640590534656,STAR,G2,-9.683926E-06,305,51613,66,0.549,5890,4.41,-0.11,1.446457E-05,1.065766E-05
305,51613,265,343472341294016512,1237648702980685997,54.93839,4525.385,-0.4171829,4.402759,4534.51,-0.4171829,19.40808,17.08474,16.44395,15.73555,15.5008,0.0426713,0.01640558,0.02775949,0.0140467,0.01890008,215.803365316154,-1.08791647895738,19.13199,17.03742,16.0681,15.7164,15.3649,343472341294016512,STAR,K5,0.000160376,305,51613,265,1.069,4382,4.64,-0.28,0.0001589046,3.669999E-06
305,51613,276,343475364950992896,1237648702980685936,-68.4061,5536.53,-0.688826,4.468401,5527.56,-0.688826,18.11812,16.80189,16.46946,16.07947,16.01847,0.03794673,0.01631125,0.02775066,0.01409714,0.01919507,215.851204052737,-1.05773274525506,18.07726,16.78459,16.28764,16.08689,15.9198,343475364950992896,STAR,F9,-0.000261613,305,51613,276,0.692,5285,4.62,-0.71,-0.0002525283,5.347824E-06
306,51690,47,344538319108990976,1237648702981931031,62.05866,7184.672,-1.817509,3.953693,7257.151,-1.453858,18.69842,17.63802,17.51363,17.48299,17.54171,0.03203341,0.02052945,0.01527793,0.02923436,0.02375292,218.649218088275,-1.20812172668371,18.68522,17.62449,17.50817,17.48544,17.54632,344538593097705472,STAR,A0,0.000113004,306,51637,48,0,7500,4,-1.5,0.0001721429,1.834539E-05
306,51637,48,344538593097705472,1237648702981931031,58.90714,7107.446,-2.100574,3.656535,7134.619,-1.580454,18.69842,17.63802,17.51363,17.48299,17.54171,0.03203341,0.02052945,0.01527793,0.02923436,0.02375292,218.649218088275,-1.20812172668371,18.68522,17.62449,17.50817,17.48544,17.54632,344538593097705472,STAR,A0,0.000113004,306,51637,48,0,7500,4,-1.5,0.0001721429,1.834539E-05
306,51690,43,344537219597363200,1237648702981865827,-41.08971,4307.237,-1.289235,4.407129,4348.901,-1.289235,21.50583,19.32681,18.18259,17.69618,17.32575,0.1053624,0.01973619,0.01746269,0.02710931,0.02217367,218.577713800504,-1.11631410978996,21.3103,18.96113,17.80606,17.28959,16.96256,344539142853519360,STAR,K7,-0.000140455,306,51637,50,1.354,3962,4.5,-0.36,-0.0001406474,1.162646E-05
306,51637,50,344539142853519360,1237648702981865827,-34.86502,4197.29,-1.278534,3.86034,4278.603,-1.259613,21.50583,19.32681,18.18259,17.69618,17.32575,0.1053624,0.01973619,0.01746269,0.02710931,0.02217367,218.577713800504,-1.11631410978996,21.3103,18.96113,17.80606,17.28959,16.96256,344539142853519360,STAR,K7,-0.000140455,306,51637,50,1.354,3962,4.5,-0.36,-0.0001406474,1.162646E-05
307,51663,53,345665867830290432,1237648702982586519,62.57748,6810.152,-1.078596,3.727473,6774.207,-1.070878,19.01238,17.98835,17.81774,17.73102,17.78553,0.0211173,0.02129057,0.01862996,0.02363086,0.02051176,220.277385140203,-1.1725124145177,19.01613,17.97042,17.80054,17.73211,17.7795,345665867830290432,STAR,A0,0.0001074343,307,51663,53,0,7000,4,-1,0.0001843858,1.70409E-05
307,51663,123,345685109283776512,1237648702982389817,86.75742,6888.182,-1.066282,3.865584,6905.963,-1.071282,18.57779,17.59314,17.40601,17.33848,17.34028,0.02906096,0.02026087,0.0167595,0.01510366,0.02042353,219.731590567346,-1.15654593826431,18.60156,17.57756,17.40558,17.3432,17.34889,345685109283776512,STAR,A0,0.000201591,307,51663,123,0,7000,4,-1,0.0002650414,1.425372E-05
307,51663,210,345709023661680640,1237648702982258992,14.44875,4436.877,-0.6249825,4.177102,4411.813,-0.6249825,21.65595,19.37521,18.25872,17.92352,17.71591,0.1159021,0.02417448,0.02096631,0.02094803,0.02097439,219.512539412308,-1.22509535225967,21.67738,19.37331,18.27821,17.92224,17.71679,345709023661680640,STAR,K5,2.493366E-05,307,51663,210,1.069,4382,4.64,-0.28,2.384565E-05,9.707469E-06
307,51663,247,345719194144237568,1237648702982127640,95.73856,6859.533,-1.249819,4.151772,6874.17,-1.249819,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,219.098773395788,-1.04405632427752,-9999,-9999,-9999,-9999,-9999,345719194144237568,STAR,A0,0.0002826229,307,51663,247,0,7000,4,-1,0.0002949993,2.617187E-05
3253,54941,314,3662638791518167040,1237654605336740047,4.053012,5020.012,-1.446542,2.311653,5033.942,-1.237626,19.56121,17.89862,17.28402,16.99053,16.85995,0.02760298,0.01724946,0.009217119,0.01201974,0.02666985,185.362013437961,4.81697225798584,19.56988,17.90115,17.27407,16.99064,16.85676,3661444995963002880,STAR,F9,-2.917599E-05,3252,54893,67,0.953,4576,1.4,-1.71,-1.926807E-05,6.921029E-06
3252,54893,69,3661445545718816768,1237654605336739905,232.2274,5280.188,-0.9915199,2.741024,5292.48,-0.9885927,17.58764,16.14462,15.57903,15.36208,15.26141,0.01634181,0.01678457,0.008706846,0.0116321,0.02560936,185.3423136342,4.88425088758948,17.5859,16.12831,15.58005,15.3567,15.26754,3661445545718816768,STAR,F9,0.0007462743,3252,54893,69,0.828,5126,3.5,-0.59,0.0007502771,5.88647E-06
3253,54941,309,3662637417128632320,1237654605336739905,228.5688,5369.224,-0.7976726,2.94777,5420.562,-0.767867,17.58764,16.14462,15.57903,15.36208,15.26141,0.01634181,0.01678457,0.008706846,0.0116321,0.02560936,185.3423136342,4.88425088758948,17.5859,16.12831,15.58005,15.3567,15.26754,3661445545718816768,STAR,F9,0.0007462743,3252,54893,69,0.828,5126,3.5,-0.59,0.0007502771,5.88647E-06
3253,54941,310,3662637692006539264,1237654605336805384,45.13199,4350.773,-1.59138,1.254398,4641.447,-1.535751,19.12493,16.79553,15.84332,15.44411,15.24306,0.02445536,0.01739133,0.01119526,0.01283405,0.01951859,185.43989395396,4.92575288830568,19.14091,16.80445,15.85246,15.44503,15.23844,3661446095474630656,STAR,K1,0.0001363214,3252,54893,71,1.136,4304,0.93,-1.35,0.0001199059,4.416489E-06
3252,54893,71,3661446095474630656,1237654605336805384,43.24689,4335.67,-1.606405,1.095803,4611.443,-1.703343,19.12493,16.79553,15.84332,15.44411,15.24306,0.02445536,0.01739133,0.01119526,0.01283405,0.01951859,185.43989395396,4.92575288830568,19.14091,16.80445,15.85246,15.44503,15.23844,3661446095474630656,STAR,K1,0.0001363214,3252,54893,71,1.136,4304,0.93,-1.35,0.0001199059,4.416489E-06
3252,54893,72,3661446370352537600,1237654605336805411,170.2632,5247.031,-1.259295,2.957681,5220.028,-1.367947,18.96697,17.57737,17.07585,16.85132,16.75443,0.02424419,0.01761613,0.01148543,0.01314961,0.02116112,185.493098129979,4.86245545124773,18.97489,17.59486,17.07789,16.83754,16.77084,3661446370352537600,STAR,F9,0.0005325999,3252,54893,72,0.581,5506,3.8,-0.5,0.0005435866,7.595642E-06
3253,54941,308,3662637142250725376,1237654605336805411,167.7416,5307.319,-1.079283,3.20383,5300.27,-1.095447,18.96697,17.57737,17.07585,16.85132,16.75443,0.02424419,0.01761613,0.01148543,0.01314961,0.02116112,185.493098129979,4.86245545124773,18.97489,17.59486,17.07789,16.83754,16.77084,3661446370352537600,STAR,F9,0.0005325999,3252,54893,72,0.581,5506,3.8,-0.5,0.0005435866,7.595642E-06
3253,54941,316,3662639341273980928,1237654605873610933,-34.94161,5178.507,-1.016002,4.498923,5172.906,-1.096006,19.90143,18.36403,17.74296,17.50193,17.38627,0.03510701,0.01607386,0.01786274,0.0144178,0.01925198,185.362222613797,5.28654354919862,19.90313,18.3554,17.74831,17.49296,17.39919,3661447194986258432,STAR,F9,-0.0001547263,3252,54893,75,0.811,5059,4.45,-0.16,-0.0001297479,7.946887E-06
3252,54893,75,3661447194986258432,1237654605873610933,-31.59745,5158.015,-1.052828,4.527792,5124.685,-1.042905,19.90143,18.36403,17.74296,17.50193,17.38627,0.03510701,0.01607386,0.01786274,0.0144178,0.01925198,185.362222613797,5.28654354919862,19.90313,18.3554,17.74831,17.49296,17.39919,3661447194986258432,STAR,F9,-0.0001547263,3252,54893,75,0.811,5059,4.45,-0.16,-0.0001297479,7.946887E-06
3252,54893,77,3661447744742072320,1237654605873676507,240.7608,4895.008,-1.457304,1.973352,4896.792,-1.468179,20.10527,18.4268,17.73222,17.48523,17.30419,0.03613319,0.01743092,0.01203847,0.01184233,0.01687711,185.473641732204,5.24916195784432,20.10164,18.43106,17.7439,17.47989,17.31478,3661447744742072320,STAR,F9,0.0007694243,3252,54893,77,0.828,5126,3.5,-0.59,0.0007787414,9.000637E-06
3253,54941,277,3662628621035610112,1237654605873676507,239.5248,4848.326,-1.467168,1.544173,4833.783,-1.562133,20.10527,18.4268,17.73222,17.48523,17.30419,0.03613319,0.01743092,0.01203847,0.01184233,0.01687711,185.473641732204,5.24916195784432,20.10164,18.43106,17.7439,17.47989,17.31478,3661447744742072320,STAR,F9,0.0007694243,3252,54893,77,0.828,5126,3.5,-0.59,0.0007787414,9.000637E-06
3252,54893,78,3661448019619979264,1237654605873610776,-14.63741,5860.992,-0.6971059,3.988335,5915.719,-0.7046211,19.37142,18.24372,17.87396,17.70487,17.65532,0.0299762,0.3293929,0.3123662,0.1323732,0.02251014,185.264154522456,5.33285033705002,19.38988,18.23407,17.84799,17.67528,17.64644,3661448019619979264,STAR,G2,-7.516595E-05,3252,54893,78,0.539,5373,4.37,-1.08,-7.317533E-05,8.131961E-06
3253,54941,303,3662635767861190656,1237654605873610776,-18.29415,5942.013,-0.6346158,4.160163,6032.418,-0.5980827,19.37142,18.24372,17.87396,17.70487,17.65532,0.0299762,0.3293929,0.3123662,0.1323732,0.02251014,185.264154522456,5.33285033705002,19.38988,18.23407,17.84799,17.67528,17.64644,3661448019619979264,STAR,G2,-7.516595E-05,3252,54893,78,0.539,5373,4.37,-1.08,-7.317533E-05,8.131961E-06
3252,54893,86,3661450218643234816,1237654604262736043,44.9717,5747.826,-0.7367175,4.383607,5738.492,-0.7310492,19.45029,18.22815,17.81859,17.63585,17.58853,0.02643688,0.01909544,0.01963917,0.01930166,0.016312,184.720953425945,4.15457362626121,19.43815,18.22135,17.8022,17.62659,17.57882,3661450218643234816,STAR,F9,0.0001141005,3252,54893,86,0.603,5474,4.16,-0.67,0.0001256593,1.117483E-05
3252,54893,88,3661450768399048704,1237654604262735885,-51.53273,6303.394,-1.475236,3.487101,6302.372,-1.440985,19.18814,18.26427,17.97546,17.93159,17.88526,0.02301744,0.01914132,0.0197487,0.02039585,0.01875804,184.691157849435,4.11888634509705,19.18631,18.25283,17.96585,17.90788,17.88013,3661450768399048704,STAR,F5,-0.0001836635,3252,54893,88,0,6000,4,-2,-0.0001962449,1.397751E-05
3252,54893,91,3661451593032769536,1237654604799606812,231.9429,5782.121,-1.311911,4.375851,5797.009,-1.392124,18.16872,17.16387,16.75241,16.60144,16.52985,0.03085157,0.01908238,0.01968051,0.01762832,0.02220096,184.669644066411,4.49469551716765,18.17396,17.14388,16.74157,16.59591,16.54966,3661451593032769536,STAR,F2,0.0007452195,3252,54893,91,0.526,5704,4.36,-0.74,0.0007493282,6.919088E-06
3252,54893,96,3661452967422304256,1237654604799672412,105.6857,6168.1,-1.134987,2.879925,6178.872,-1.134987,20.48296,19.55701,19.26128,19.17514,19.17033,0.05150473,0.0223771,0.02009104,0.02447017,0.04456971,184.790141707444,4.44083974428014,20.5034,19.54868,19.23873,19.16613,19.14423,3661452967422304256,STAR,F5,0.0003156761,3252,54893,96,0,6500,4,-1,0.0003281795,3.112866E-05
3252,54893,98,3661453517178118144,1237654604799606863,-0.2894093,6305.804,-0.9526653,3.773561,6377.195,-0.9526653,20.46852,19.55276,19.24795,19.13618,19.15958,0.05644108,0.02192965,0.02235159,0.02130723,0.04460241,184.631380592225,4.55550173459576,20.46863,19.54102,19.23821,19.12498,19.14487,3661453517178118144,STAR,F5,-3.809987E-05,3252,54893,98,0.429,5769,3.88,-1.61,-2.531554E-05,3.11619E-05
3252,54893,103,3661454891567652864,1237654605336608878,118.2313,6124.896,-1.486826,3.905885,6167.094,-1.431688,19.22011,18.23793,17.91784,17.78595,17.74788,0.02509052,0.02128535,0.01779949,0.01457749,0.02753379,185.041657248456,4.84695438587916,19.21756,18.22399,17.9156,17.78887,17.74623,3661454891567652864,STAR,F5,0.0003444779,3252,54893,103,0,6000,4,-1.5,0.0003700271,1.190432E-05
3252,54893,107,3661455991079280640,1237654605336608954,8.181698,4468.492,-0.3883157,4.113729,4498.839,-0.3898547,20.60209,17.99153,16.90477,16.51782,16.31257,0.05221712,0.02114903,0.01738733,0.01388149,0.02423112,184.995441305798,4.83888210831921,20.62789,17.99421,16.91419,16.51069,16.31159,3661455991079280640,STAR,K5,4.435999E-06,3252,54893,107,1.069,4382,4.64,-0.28,2.941027E-06,4.005639E-06
3252,54893,111,3661457090590908416,1237654605873479859,48.98408,5559.377,-1.088747,4.349406,5570.622,-1.092138,17.52448,16.42457,15.93212,15.74383,15.69167,0.02209145,0.02819888,0.0125887,0.01888503,0.01726867,185.003564770897,5.32402745213371,17.56353,16.40836,15.93599,15.75055,15.70127,3661457090590908416,STAR,G2,0.0001264625,3252,54893,111,0.704,5320,4.49,-0.76,0.0001390431,4.501508E-06
3252,54893,112,3661457365468815360,1237654605873545353,65.5825,5406.722,-1.939371,2.210524,5405.248,-1.623904,17.83389,16.60684,16.12527,15.90103,15.83274,0.01477398,0.02908553,0.01159901,0.01398195,0.01743515,185.150664909846,5.30122160063963,17.83815,16.61366,16.12614,15.91226,15.82873,3661457365468815360,STAR,F5,0.000198451,3252,54893,112,0,6000,4,-1,0.0001944095,6.165833E-06
3252,54893,113,3661457640346722304,1237654605336674323,85.28098,8662.992,-2.142056,3.400618,8564.241,-2.142056,18.39613,17.21842,17.41926,17.59763,17.67476,0.02117432,0.02471949,0.01248494,0.01507835,0.03422597,185.100515192829,4.93419335454016,18.3685,17.18617,17.4026,17.59333,17.66772,3661457640346722304,STAR,A0,0.0002299833,3252,54893,113,0,8500,4,-2,0.0002601166,1.041259E-05
3252,54893,114,3661457915224629248,1237654605873545373,-17.32984,4349.97,-0.2972287,3.699534,4352.265,-0.2972287,21.13339,18.47941,17.29092,16.81147,16.55138,0.0752466,0.02955729,0.01193904,0.01418216,0.0182636,185.107158736161,5.27109826339011,21.13773,18.48812,17.2838,16.81205,16.54427,3661457915224629248,STAR,K7,-7.993231E-05,3252,54893,114,1.069,4382,4.64,-0.28,-8.215632E-05,3.56788E-06
3252,54893,115,3661458190102536192,1237654605873479776,29.41949,5464.172,-0.8326722,4.446014,5486.306,-0.855346,18.73699,17.49061,16.96482,16.73716,16.66879,0.02583913,0.02829183,0.01256616,0.01857349,0.01845863,184.975812636343,5.2950279993146,18.77924,17.47144,16.95807,16.73942,16.67738,3661458190102536192,STAR,F9,5.779698E-05,3252,54893,115,0.704,5320,4.49,-0.76,7.378268E-05,4.614123E-06
3252,54893,118,3661459014736257024,1237654605873479810,-19.78122,4968.293,-0.9216135,4.586658,4954.003,-0.923897,19.92051,18.21723,17.53671,17.22572,17.07785,0.03939812,0.02856985,0.01297491,0.01881302,0.01999869,185.018616453951,5.33421375862292,19.92862,18.21567,17.53662,17.23753,17.10333,3661459014736257024,STAR,K3,-8.318678E-05,3252,54893,118,0.811,5059,4.45,-0.16,-9.033322E-05,4.836197E-06
3252,54893,119,3661459289614163968,1237654605873414431,236.9255,6265.056,-1.597793,3.898845,6442.266,-1.499863,19.82905,18.97413,18.67885,18.57533,18.59597,0.03353587,0.01736781,0.01472858,0.01811824,0.03093475,184.911781461187,5.2433914812438,19.82261,18.96032,18.6853,18.57617,18.59742,3661459289614163968,STAR,F5,0.0007441043,3252,54893,119,0,6000,2,0,0.0007659481,1.897083E-05
3252,54893,120,3661459564492070912,1237654605336674438,22.28904,5403.594,-1.421386,2.529818,5416.098,-1.421386,20.53537,19.23034,18.76052,18.50738,18.48756,0.04975722,0.02612077,0.01422397,0.01639818,0.03950252,185.153866259448,4.86828622658829,20.5195,19.23389,18.75957,18.51271,18.4936,3661459564492070912,STAR,F9,6.200347E-05,3252,54893,120,0,6000,4,0,4.999806E-05,2.063984E-05
3252,54893,127,3661461488637419520,1237654604799475834,-19.97224,4292.401,-0.5487574,4.035151,4344.188,-0.5487574,20.94047,18.21379,17.02225,16.57777,16.32252,0.07357674,0.01739091,0.01807099,0.02390724,0.0145571,184.367529373559,4.43279265863066,20.94827,18.23456,17.01646,16.56755,16.32942,3661461488637419520,STAR,K7,-8.845214E-05,3252,54893,127,1.069,4382,4.64,-0.28,-9.097042E-05,5.191146E-06
3252,54893,130,3661462313271140352,1237654604262604847,-5.938931,4050.251,-1.295788,4.215186,-9999,-9999,19.12002,16.3933,15.11027,14.49481,14.15755,0.02019423,0.02707656,0.01638365,0.01199503,0.01357293,184.399368496126,4.06572317296931,19.10612,16.42492,15.09216,14.48145,14.14491,3661462313271140352,STAR,K7,-4.299776E-05,3252,54893,130,1.371,3890,4.5,0.28,-4.416032E-05,4.122164E-06
3252,54893,132,3661462863026954240,1237654604799541263,35.90928,5301.435,-2.819383,2.522963,5317.62,-2.662518,16.80803,15.65499,15.08398,14.91263,14.79653,0.02410821,0.01430542,0.02780734,0.01604197,0.01735548,184.49739444089,4.53341636391544,16.81915,15.63693,15.11636,14.88937,14.79272,3661462863026954240,STAR,F5,0.0001161171,3252,54893,132,0,5000,2,0,9.543027E-05,6.276896E-06
3252,54893,133,3661463137904861184,1237654604262670481,-27.56422,4650.837,-1.48461,1.541152,4701.599,-1.477674,20.39632,18.36414,17.48007,17.12791,16.9593,0.04537647,0.02694335,0.01922418,0.01789968,0.01235221,184.561984521941,4.02857047321504,20.39972,18.34183,17.47883,17.12926,16.96003,3661463137904861184,STAR,F9,-0.0001178972,3252,54893,133,1.113,4310,1.21,-1.36,-0.0001162945,7.729359E-06
3252,54893,141,3661465336928116736,1237654605873348831,-80.73285,5504.168,-2.508961,2.048495,5543.04,-1.98892,19.99437,18.84636,18.36999,18.16063,18.14194,0.03504853,0.01411299,0.01141503,0.01439745,0.02822761,184.640683690174,5.24927085404546,19.98947,18.84084,18.36445,18.16832,18.11517,3661465336928116736,STAR,G2,-0.0002567907,3252,54893,141,0,5000,2,0,-0.000293646,1.70287E-05
3252,54893,145,3661466436439744512,1237654605336477872,124.9297,6039.283,-1.619437,4.244281,6121.811,-1.525286,20.46833,19.55681,19.1549,19.02019,19.00397,0.04851208,0.01656974,0.01677312,0.02501132,0.03926086,184.754360067052,4.89779380075999,20.47954,19.54645,19.15999,19.02172,19.00982,3661466436439744512,STAR,F2,0.0003398897,3252,54893,145,0,6000,4,-1,0.0003923703,2.878198E-05
3252,54893,147,3661466986195558400,1237654605336543440,255.101,5310.112,-1.088845,1.837989,5412.038,-1.005385,19.68252,18.23468,17.67436,17.42091,17.29252,0.02884887,0.02130799,0.01680251,0.0162512,0.01600375,184.828141725931,4.88874366921602,19.67531,18.23275,17.65671,17.40952,17.28035,3661466986195558400,STAR,F9,0.0008132632,3252,54893,147,0.6,5630,4.5,-0.45,0.0008265751,8.385345E-06
3252,54893,150,3661467810829279232,1237654605336477726,197.804,6490.893,-1.464936,2.357885,6356.228,-1.305992,16.83434,15.63608,15.56104,15.57939,15.63724,0.01676334,0.01262061,0.0134944,0.02245229,0.01464196,184.71298462969,4.87738501008714,16.84273,15.61317,15.56305,15.58986,15.63957,3661467810829279232,STAR,F5,0.0006531833,3252,54893,150,0,6500,2,-1.5,0.0006354531,5.312493E-06
3252,54893,152,3661468360585093120,1237654605336543507,-9.382414,4518.334,-0.2948825,4.177164,4555.59,-0.3868415,19.85926,17.42419,16.38775,16.05148,15.85699,0.03200631,0.02093715,0.01642099,0.01582124,0.01264559,184.885533303354,4.95603166551457,19.87529,17.42713,16.40209,16.03906,15.85481,3661468360585093120,STAR,K5,-4.977444E-05,3252,54893,152,1.069,4382,4.64,-0.28,-5.564654E-05,3.76268E-06
3252,54893,155,3661469185218813952,1237654605873283121,2.091935,5158.165,-1.507442,2.170535,5171.708,-1.54814,19.46326,18.00298,17.41776,17.15608,17.02039,0.02827313,0.01316688,0.01770944,0.01267797,0.01750022,184.575395249792,5.30067501981042,19.45148,18.00575,17.41462,17.16291,17.0278,3661469185218813952,STAR,F9,-1.950651E-05,3252,54893,155,0.709,5073,2.51,-1.44,-1.737224E-05,1.017165E-05
3252,54893,160,3661470559608348672,1237654605873348767,-108.365,6021.145,-1.855478,4.244658,6072.761,-1.44179,20.1978,19.29545,18.9385,18.76677,18.77133,0.04152882,0.01516974,0.01306092,0.0190499,0.04308435,184.716862169834,5.34605957169264,20.20386,19.29111,18.93181,18.76016,18.74597,3661470559608348672,STAR,F5,-0.0004101225,3252,54893,160,0,6000,4,-1.5,-0.0003858168,2.419701E-05
3252,54893,161,3661470834486255616,1237654605873283107,260.5559,6304.69,-1.708859,4.237471,6363.85,-1.606308,19.04914,18.11237,17.81092,17.71733,17.70357,0.02352389,0.0132567,0.0178921,0.01313577,0.02104445,184.526608105776,5.2672016627659,19.06044,18.10975,17.82183,17.72387,17.70477,3661470834486255616,STAR,F5,0.0008246636,3252,54893,161,0,6000,4,-2,0.0008447708,1.526684E-05
3252,54893,164,3661471659119976448,1237654605873283180,-81.2277,5956.851,-1.169965,3.732638,5922.849,-1.169965,20.45037,19.43066,19.0882,18.9951,18.94833,0.04870891,0.01584195,0.01979424,0.01668747,0.0413689,184.498007551792,5.38037001011737,20.46239,19.43372,19.0919,19.0004,18.94441,3661471659119976448,STAR,F5,-0.000270221,3252,54893,164,0,6000,4,-1,-0.0002952966,2.511862E-05
3252,54893,165,3661471933997883392,1237654605873217719,-4.441693,5687.777,-0.7039793,4.104703,5689.21,-0.7851628,20.12316,18.93327,18.48524,18.34868,18.24752,0.03912227,0.01619061,0.01624862,0.01448074,0.02727923,184.444234129551,5.35376612881846,20.12049,18.9377,18.48668,18.34949,18.24783,3661471933997883392,STAR,F9,-4.235183E-05,3252,54893,165,0.561,5659,4.42,-0.6,-3.916607E-05,1.033676E-05
3252,54893,166,3661472208875790336,1237654605873217710,6.348167,4326.817,-0.568835,4.240524,4328.645,-0.568835,21.00974,18.48009,17.35714,16.86066,16.55934,0.07107121,0.01601337,0.01525847,0.01278676,0.0171288,184.426899353178,5.39532476516034,21.02916,18.45998,17.30819,16.80707,16.51839,3661472208875790336,STAR,K7,-1.787238E-06,3252,54893,166,1.354,3962,4.5,-0.36,-3.174972E-06,3.878848E-06
3252,54893,167,3661472483753697280,1237654605873217733,-34.40895,5101.811,-1.266308,4.639404,5102.197,-1.212985,19.24214,17.8033,17.16731,16.92457,16.79671,0.02477538,0.01495509,0.01517927,0.01280851,0.01759424,184.460902097414,5.26735199587231,19.25232,17.7987,17.16488,16.92127,16.79469,3661472483753697280,STAR,F9,-0.0001476116,3252,54893,167,0.754,5047,4.59,-1.34,-0.0001391261,4.244143E-06
3252,54893,168,3661472758631604224,1237654605873217568,85.11667,5913.723,-1.702961,4.180048,5934.092,-1.703167,18.68783,17.79752,17.42951,17.29757,17.25222,0.02082468,0.01494824,0.01527539,0.0130194,0.01909451,184.431568734339,5.31604552798388,18.71031,17.78551,17.43088,17.29332,17.25936,3661472758631604224,STAR,F5,0.0002552159,3252,54893,168,0,6000,4,-1.5,0.0002595685,1.009943E-05
3252,54893,170,3661473308387418112,1237654605336412216,-74.60608,4716.35,-2.690866,1.428643,4697.734,-2.693289,18.35093,16.63774,15.84947,15.56681,15.35904,0.01909532,0.01616204,0.01981776,0.01815892,0.01523193,184.505819989412,4.84653042693825,18.34182,16.62951,15.86541,15.52836,15.36065,3661473308387418112,STAR,G2,-0.0002784697,3252,54893,170,0.661,5152,2.4,-1.42,-0.0002732093,7.460309E-06
