plate,mjd,fiberid,specobjid,bestobjid,elodiervfinal,teffadop,fehadop,loggadop,teffspec,fehspec,psfmag_g,psfmag_r,psfmag_i,psfmagErr_g,psfmagErr_r,psfmagErr_i,ra,dec,u,g,r,i,z,specobjid1,class,subclass,z1,plate1,mjd1,fiberid1,elodieBV,elodieTEff,elodieLogG,elodieFeH,elodieZ,elodieZErr
2873,54505,146,3234750640114657280,1237651271898497370,-12.48497,5327.782,-0.4606444,4.432617,5274.611,-0.5231788,19.06955,18.49588,18.28806,0.01690803,0.01942535,0.01619439,173.393420999512,66.4321623229043,20.75366,19.07475,18.49809,18.28632,18.24287,3234750640114657280,STAR,K1,-7.749024E-05,2873,54505,146,0.786,5221,4.5,-0.24,-6.599554E-05,7.325177E-06
2873,54505,15,3234714631108847616,1237651271898759349,-95.90562,6029.026,-0.8054085,4.126019,5934.474,-0.7609949,19.17057,18.86558,18.68792,0.01822198,0.02626222,0.01806716,174.899320238053,66.3613059613042,20.13834,19.12705,18.7923,18.63781,18.54445,3234714631108847616,STAR,G0,-0.0003707424,2873,54505,15,0.526,5704,4.36,-0.74,-0.0003442569,1.665335E-05
2873,54505,21,3234716280376289280,1237651271898824851,-318.9971,6767.709,-1.196064,4.181318,6800.333,-1.087595,18.80217,18.62562,18.56272,0.01700465,0.02022876,0.01906197,175.166854719526,66.4397358187403,19.78424,18.78586,18.6387,18.56815,18.64172,3234716280376289280,STAR,A0,-0.001138059,2873,54505,21,0,7000,4,-1.5,-0.00108841,2.317492E-05
2873,54505,22,3234716555254196224,1237651271898890383,-50.66934,4882.821,-0.3812247,4.542275,4883.012,-0.3812247,17.81363,17.03949,16.74429,0.01941649,0.01889849,0.01434588,175.480312334751,66.5218192092608,19.70801,17.8053,17.03156,16.73485,16.58874,3234716555254196224,STAR,K3,-0.000198995,2873,54505,22,0.95,4775,4.409,-0.12,-0.0001933649,4.154662E-06
2873,54505,25,3234717379887917056,1237651271898890381,-156.5687,5804.362,-1.339763,4.174869,5924.952,-1.322961,19.22862,18.77842,18.59863,0.02130354,0.02118273,0.01743783,175.498900417545,66.462975493338,20.32983,19.22103,18.76637,18.58426,18.53944,3234717379887917056,STAR,G2,-0.0005610146,2873,54505,25,0.486,5790,3.7,-0.65,-0.0005466071,1.679681E-05
2873,54505,27,3234717929643730944,1237651271898824849,-29.82721,4982.719,-1.131566,4.63519,4987.38,-0.9911731,18.53565,17.85106,17.55041,0.01654162,0.01896735,0.01674367,175.181460358845,66.3786075479408,20.18725,18.53917,17.85801,17.55293,17.42977,3234717929643730944,STAR,K3,-0.0001214382,2873,54505,27,0.811,5059,4.45,-0.16,-0.000123843,6.039832E-06
2873,54505,57,3234726175980939264,1237651271898562848,-19.01601,6845.258,-2.531752,3.678871,6884.741,-2.540344,19.05926,18.89699,18.86308,0.01603173,0.01572284,0.01856855,173.766617750387,66.3348391688139,20.10597,19.0298,18.87124,18.84096,18.87532,3234726175980939264,STAR,A0,-0.0001193597,2873,54505,57,0,7500,2,-1.5,-8.778078E-05,2.448356E-05
2873,54505,64,3234728100126287872,1237651271898759340,-164.6561,6168.892,-0.9529006,3.640146,6192.14,-0.9733374,18.51544,18.21987,18.08662,0.01672838,0.02489577,0.0152096,174.83572546097,66.4392036051628,19.4907,18.47267,18.18504,18.06449,18.08035,3234728100126287872,STAR,F5,-0.0005825925,2873,54505,64,0,6000,4,-1.5,-0.0005735838,1.082293E-05
2873,54505,66,3234728649882101760,1237651271898824835,-224.4156,8741.328,-1.517677,4.392625,8589.836,-1.517677,18.20951,18.43147,18.57044,0.01614819,0.01970433,0.01914784,174.995363296325,66.5136697417235,19.29167,18.18807,18.41161,18.55108,18.65418,3234728649882101760,STAR,A0,-0.0008086028,2873,54505,66,0,9000,4,-1,-0.0007729201,1.686962E-05
2873,54505,67,3234728924760008704,1237651271898693769,-46.13359,4083.361,-1.747999,4.337224,-9999,-9999,18.9574,17.72946,17.22564,0.01478382,0.01683159,0.01767214,174.433564796559,66.3978559791424,21.41308,18.96792,17.73011,17.23399,16.94479,3234728924760008704,STAR,K7,-0.000175177,2873,54505,67,1.354,3962,4.5,-0.36,-0.0001782353,8.823898E-06
2873,54505,75,3234731123783264256,1237651271898759342,-8.211613,5458.024,-0.6063442,4.380576,5539.163,-0.6063442,19.22342,18.65791,18.47416,0.01820271,0.02557487,0.01659839,174.808636827718,66.5187001833367,20.50483,19.16268,18.60522,18.44453,18.3555,3234731123783264256,STAR,F9,-6.217057E-05,2873,54505,75,0.692,5285,4.62,-0.71,-5.174117E-05,8.522285E-06
2873,54505,104,3234739095242565632,1237651271898628302,-67.84378,5464.552,-1.050865,4.219416,5469.482,-1.055827,18.33083,17.83155,17.61729,0.01355449,0.0115147,0.02031598,173.816174757534,66.4510557288646,19.52528,18.32405,17.83132,17.6251,17.56242,3234739095242565632,STAR,F9,-0.0002644121,2873,54505,104,0.704,5320,4.49,-0.76,-0.0002506527,6.064384E-06
2873,54505,105,3234739370120472576,1237651271898693683,-177.6453,6005.506,-1.871641,4.036694,5976.444,-1.900871,17.11106,16.79692,16.67539,0.01270159,0.01638604,0.01742677,174.363052033423,66.4341783837783,17.98257,17.11052,16.80638,16.6811,16.65676,3234739370120472576,STAR,F5,-0.0006168176,2873,54505,105,0,6000,4,-2,-0.000616911,6.713589E-06
2873,54505,106,3234739644998379520,1237651271898628313,116.1015,5477.51,-1.764924,3.445657,5566.263,-1.741936,18.96791,18.45007,18.19478,0.01477419,0.01248823,0.02112626,173.856317208256,66.4479383577747,20.14424,18.95837,18.44888,18.20359,18.14058,3234739644998379520,STAR,G0,0.0003320338,2873,54505,106,0.536,5665,4.28,-0.99,0.0003629226,1.461415E-05
2873,54505,107,3234739919876286464,1237651271898628380,-88.34773,5950.241,-1.348472,4.163775,5923.06,-1.380382,19.13127,18.75708,18.6865,0.01523762,0.01397547,0.02271904,174.125945047397,66.4373169207986,20.08587,19.13331,18.76988,18.67605,18.61708,3234739919876286464,STAR,F2,-0.0003300142,2873,54505,107,0,6000,4,-1.5,-0.0003190465,1.659384E-05
2873,54505,108,3234740194754193408,1237651271898628367,131.7172,5695.32,-0.006774124,3.981081,5616.9,-0.006774124,20.04423,19.55913,19.47438,0.02127192,0.0241529,0.04791018,174.11205026445,66.4097871947329,22.37808,20.0529,19.56512,19.46815,19.40352,3234740194754193408,STAR,F9,0.000379468,2873,54505,108,0.841,5074,3.49,-0.1,0.0004150111,1.463068E-05
3156,54792,599,3553504838258106368,1237645943978787003,31.53163,5421.837,-0.6031379,4.267729,5453.23,-0.5849637,18.13736,17.4512,17.15968,0.0161386,0.01302894,0.01217217,56.0310115794442,1.00582021143472,19.68658,18.14682,17.44558,17.15404,16.98137,8254230988877746176,STAR,K0IV (191026),0.0001086857,7331,56658,941,-0.199,9899,2.924,0.09,0,0
3156,54792,640,3553516108252291072,1237645943978787062,2.926415,5184.837,-0.9441071,4.516516,5144.626,-0.9810335,18.51861,17.78434,17.48389,0.01644724,0.01320173,0.01237975,56.1009813363547,0.910433877144112,20.10641,18.51974,17.78331,17.49296,17.32693,8254232913023094784,STAR,K0IV (191026),2.409005E-05,7331,56658,948,0.18,6537,2.497,-2.09,0,0
3156,54792,624,3553511710205779968,1237645943978787108,-135.5141,4742.67,-1.295699,1.71223,4750.917,-1.352381,17.65635,16.77708,16.37342,0.01582599,0.01273836,0.01177665,56.1384280608627,0.875160189788793,19.68594,17.66147,16.76749,16.38243,16.13824,8254234012534722560,STAR,G3Ib (58526),-0.0004332514,7331,56658,952,0.18,6537,2.497,-2.09,0,0
3156,54792,626,3553512259961593856,1237645943978852577,-61.43693,5509.346,-1.305757,3.327839,5468.382,-1.344995,18.28374,17.68662,17.44184,0.01661539,0.01459289,0.01316949,56.2732548442546,0.871282912945971,19.59882,18.27969,17.68823,17.46187,17.32273,3553512259961593856,STAR,G2,-0.0002348719,3156,54792,626,0,6000,4,-0.5,-0.0002292817,5.875111E-06
3156,54792,629,3553513084595314688,1237645943978852582,33.84566,4505.127,-0.5938139,4.341409,4497.898,-0.7767598,18.84908,17.72131,17.26387,0.0173197,0.01464378,0.01308911,56.2790148334598,0.95584079512294,21.44778,18.84953,17.72303,17.27145,17.00578,3553513084595314688,STAR,K5,9.019992E-05,3156,54792,629,1.069,4382,4.64,-0.28,8.854681E-05,3.251785E-06
3156,54792,637,3553515283618570240,1237645943978917930,11.20876,4550.571,-0.2761153,4.315212,4560.859,-0.2787132,17.09016,15.9933,15.5577,0.01902764,0.01445819,0.009318444,56.3158984685703,0.883089667914158,19.51782,17.10884,15.99188,15.55249,15.29628,3553515283618570240,STAR,K5,1.603434E-05,3156,54792,637,1.176,4246,4.24,0,1.303823E-05,1.588143E-06
3156,54792,638,3553515558496477184,1237645943978787121,195.0852,6074.613,-1.162167,3.737144,6118.539,-1.236751,19.77976,19.33545,19.11,0.01931808,0.01631999,0.0167697,56.1540496427813,0.87666277894839,20.90079,19.76579,19.32224,19.11413,19.03759,3553515558496477184,STAR,F5,0.0006038619,3156,54792,638,0.396,6264,3.986,-0.78,0.000626384,1.892773E-05
2050,53401,288,2308174030923917312,1237649961383362764,334.4736,5231.949,-2.50785,2.139499,5187.48,-2.577802,16.86471,16.31899,16.06214,0.01950826,0.0144968,0.01352092,54.5721924170188,-7.49538530900372,18.05669,16.85537,16.31151,16.07135,15.94735,2308174030923917312,STAR,F5,0.001088277,2050,53401,288,0.562,5236,2.64,-2.27,0.001091334,1.357442E-05
2050,53401,363,2308194646766938112,1237649929705750731,15.62584,5467.311,-0.4615,4.181246,5445.079,-0.4546839,17.80062,17.26063,17.03939,0.02384991,0.01590489,0.01636155,54.8172745522558,-5.55312256754187,19.17157,17.78975,17.24264,17.02735,16.94547,2308194646766938112,STAR,F9,1.337632E-05,2050,53401,363,0.786,5221,4.5,-0.24,2.777203E-05,6.589689E-06
2050,53401,458,2308220760168097792,1237649929169207324,-28.6318,5138.167,-0.1961829,4.562483,5192.917,-0.1962504,15.80924,15.08009,14.83159,0.02192748,0.01276333,0.0221621,55.556904073707,-5.75492266372268,17.63495,15.78293,15.07833,14.82754,14.70069,2308220760168097792,STAR,K1,-0.0001152668,2050,53401,458,0.819,5169,4.43,-0.17,-0.0001198556,4.467284E-06
2050,53401,640,2308270787947161600,1237649928632795300,68.91028,6460.606,-1.553712,3.965986,6573.535,-1.52795,18.18506,17.82678,17.71481,0.02525113,0.01630348,0.01345776,56.6778131284479,-6.02612451324303,19.14147,18.17709,17.83234,17.7118,17.66582,2308270787947161600,STAR,F5,0.0001947316,2050,53401,640,0.43,5937,4.37,-2.03,0.0002055098,2.128906E-05
3156,54792,623,3553511435327873024,1237645943978917938,83.37449,7730.353,-1.194428,4.202823,7720.078,-1.274999,19.69386,19.60432,19.68501,0.02206488,0.01925535,0.02156955,56.3092921116765,0.916451809647778,20.89159,19.68915,19.61545,19.6746,19.6302,3553511435327873024,STAR,A0,0.0002009674,3156,54792,623,0,8500,4,-1.5,0.0002537572,4.095269E-05
3156,54792,625,3553511985083686912,1237645943978918072,43.16369,6182.811,-0.9332544,3.711563,6254.001,-0.8965577,19.61407,19.2866,19.09414,0.0221824,0.01762201,0.01506661,56.3314726865065,0.866548421205527,20.78828,19.58437,19.25841,19.08373,19.02986,3553511985083686912,STAR,F5,0.0001410704,3156,54792,625,0,6000,4,-1.5,0.0001196284,1.678788E-05
2051,53738,1,2309221046525388800,1237649927023689736,-0.9518577,5548.094,-0.1886902,4.158382,5549.053,-0.1879412,16.69142,16.08502,15.86557,0.01310428,0.0193627,0.01263335,60.2183647997186,-6.80324594567527,18.28786,16.68575,16.06924,15.85433,15.6944,8166175499649044480,STAR,G8V (101501),-8.865882E-05,7253,56598,85,0.18,6537,2.497,-2.09,0,0
3156,54792,621,3553510885572059136,1237646587699331269,-10.19211,5103.104,-0.6680945,4.528837,5128.992,-0.6339145,19.0497,18.18999,17.83294,0.01958147,0.01706517,0.01803252,56.2324511610593,0.846075085421382,20.8526,19.0393,18.19971,17.81955,17.58896,8254232363267280896,STAR,K0IV (191026),-2.532612E-05,7331,56658,946,0.18,6537,2.497,-2.09,0,0
2050,53401,88,2308119055342528512,1237649961383886935,-67.58755,4798.347,-1.598705,4.574114,4775.772,-1.598705,17.90335,17.11806,16.76959,0.02370605,0.0138311,0.0165865,55.7771992836088,-7.37501421570224,19.5631,17.9003,17.11505,16.77801,16.59749,2308119055342528512,STAR,K3,-0.0002375683,2050,53401,88,0.863,4801,4.6,-1.72,-0.000249798,9.784423E-06
2050,53401,125,2308129225825085440,1237649961383756017,129.2845,5217.677,-1.061332,4.51096,5156.452,-1.13578,18.16609,17.56136,17.31447,0.01856268,0.01435968,0.01570402,55.5460266738308,-7.25881094230067,19.681,18.16759,17.56806,17.33119,17.19671,2308129225825085440,STAR,F9,0.0004027063,2050,53401,125,0.754,5047,4.59,-1.34,0.0004068967,8.89873E-06
2050,53401,126,2308129500702992384,1237649961383821455,-73.51716,5930.059,-1.35236,4.089403,5911.606,-1.419488,15.86713,15.4614,15.31286,0.02097002,0.01287831,0.01950522,55.6897923118776,-7.2471332737558,16.80564,15.83755,15.45054,15.30536,15.26234,2308129500702992384,STAR,F5,-0.0002560955,2050,53401,126,0.452,5961,4.3,-1.16,-0.000269577,7.101473E-06
2050,53401,138,2308132799237875712,1237649961383755824,36.64293,5573.095,-0.04882168,3.955085,5554.19,-0.06164911,16.26759,15.70631,15.5443,0.01787476,0.01386317,0.0151804,55.4518603969682,-7.3210699667032,17.86208,16.26034,15.71674,15.54149,15.48829,2308132799237875712,STAR,F9,8.81673E-05,2050,53401,138,0.732,5281,4.374,-0.12,9.787749E-05,4.290855E-06
2050,53401,201,2308150116546013184,1237649961383624752,58.64938,6082.312,-0.8598518,3.971608,6088.927,-0.8813367,17.29392,16.89347,16.75018,0.02020121,0.01538477,0.0176,55.1764443343599,-7.45359250042582,18.32155,17.26322,16.88672,16.74131,16.72021,2308150116546013184,STAR,F5,0.0001539383,2050,53401,201,0.449,6155,4.11,-0.3,0.0001712831,1.088355E-05
2050,53401,206,2308151490935547904,1237649961383624711,32.45702,5545.948,-0.1295197,4.167591,5517.386,-0.1022686,15.09302,14.52223,14.3341,0.01996151,0.01513868,0.01732266,55.1254190451789,-7.43010698758455,16.63425,15.0814,14.50829,14.31123,14.23911,2308151490935547904,STAR,F9,7.633385E-05,2050,53401,206,0.732,5281,4.374,-0.12,8.391478E-05,3.505909E-06
2050,53401,243,2308161661418104832,1237649961383493732,55.34069,5503.421,-0.3855262,4.226496,5499.692,-0.3957433,16.88408,16.29774,16.07844,0.01974799,0.01686298,0.01218623,54.9088607700756,-7.39310192077757,18.38704,16.88563,16.29627,16.06803,15.97878,2308161661418104832,STAR,F9,0.0001493589,2050,53401,243,0.717,5426,4.5,-0.04,0.0001602465,5.301175E-06
2050,53401,244,2308161936296011776,1237649961383493707,-0.631896,5551.416,-1.22967,4.400546,5564.553,-1.279942,17.60848,17.05641,16.86599,0.01994085,0.01702016,0.01245329,54.8735756609788,-7.33160592171506,18.73924,17.59521,17.07471,16.86566,16.76674,2308161936296011776,STAR,F9,-3.510658E-05,2050,53401,244,0.6,5630,4.5,-0.45,-2.645796E-05,9.959198E-06
2901,54652,478,3266367099437606912,1237648705120239671,1.633367,5323.453,-0.4185437,4.306158,5289.935,-0.4469596,16.62599,16.04525,15.84634,0.02223998,0.021914,0.01539612,197.759371362377,0.572473490517723,18.19173,16.62434,16.04909,15.84946,15.75145,8394898659402338304,STAR,G8V (101501),2.452262E-05,7456,56727,687,0.18,6537,2.497,-2.09,0,0
2901,54652,461,3266362426513188864,1237648705120239627,-0.3690171,5712.741,-1.737281,3.559109,5688.117,-1.881358,18.30981,17.90131,17.72233,0.02269646,0.02234969,0.01617197,197.695583467738,0.602807295397698,19.27039,18.28717,17.88683,17.70948,17.63678,8394898934280245248,STAR,F3/F5V (30743),0.0001141835,7456,56727,688,-0.199,9899,2.924,0.09,0,0
2901,54652,468,3266364350658537472,1237648705120174153,14.89299,5289.247,-1.098839,2.560995,5279.842,-1.137888,18.05033,17.47904,17.21216,0.0215044,0.02026962,0.01451815,197.656874662431,0.4309132463512,19.39116,18.02825,17.46576,17.21909,17.10954,8394901133303500800,STAR,G0 (63791),5.725661E-05,7456,56727,696,-0.199,9899,2.924,0.09,0,0
2901,54652,415,3266349782129469440,1237648705120239687,39.20859,5945.09,-0.5219817,4.119572,5906.486,-0.5672762,16.01069,15.64001,15.49262,0.02218899,0.02188998,0.01535925,197.785994382981,0.619303443727635,17.17878,16.02946,15.62778,15.48626,15.42295,8394907455495360512,STAR,G4V (32923),0.0001646981,7456,56727,719,-0.199,9899,2.924,0.09,0,0
2901,54652,457,3266361327001561088,1237648705657176173,341.503,6709.981,-2.439812,3.089403,6738.108,-2.438753,17.85835,17.6509,17.57852,0.01595238,0.01011973,0.01442982,197.910860624732,0.922757037256885,18.72266,17.84898,17.64552,17.56987,17.51997,8394907730373267456,STAR,A4V (97603),0.00108526,7456,56727,720,1.363,3900,4.232,0.17,0,0
2901,54652,469,3266364625536444416,1237648705120239701,-0.3372103,6291.382,-0.4445091,4.104161,6272.493,-0.4627254,16.43344,16.15441,16.02933,0.02222096,0.02192273,0.01542344,197.801951335569,0.596551552823109,17.46614,16.44113,16.12748,16.02545,15.98416,8394908005251174400,STAR,F3/F5V (30743),9.940228E-06,7456,56727,721,-0.199,9899,2.924,0.09,0,0
2901,54652,484,3266368748705048576,1237648705120305260,111.957,5465.048,-1.530284,3.180778,5422.743,-1.585604,16.38193,15.85233,15.63633,0.02166574,0.02173158,0.01539907,197.97216170064,0.482559773347893,17.53271,16.34657,15.84904,15.64319,15.51394,8394909104762802176,STAR,F8V (G_243-63),0.0003514199,7456,56727,725,-0.199,9899,2.924,0.09,0,0
2901,54652,477,3266366824559699968,1237648705120239720,98.86002,6512.387,-1.675991,3.955474,6512.964,-1.536163,17.32726,17.09421,17.00566,0.02233884,0.02204136,0.01568852,197.833210715933,0.444137083891804,18.24065,17.33444,17.09348,16.99545,16.94829,8394909654518616064,STAR,F0IV (81937),0.0003040823,7456,56727,727,1.474,3705,4.8,0.6,0,0
2901,54652,470,3266364900414351360,1237648705120305228,104.7408,5958.462,-1.487705,4.376686,6001.432,-1.346934,17.34626,16.93317,16.77944,0.02181663,0.02185439,0.01563019,197.929334880346,0.584642865964248,18.26874,17.31573,16.92028,16.77815,16.71108,8394909929396523008,STAR,F3/F5V (30743),0.0003572464,7456,56727,728,1.474,3705,4.8,0.6,0,0
2901,54652,450,3266359402856212480,1237648705120305240,171.8464,6244.457,-2.005705,4.067727,6311.577,-1.78975,17.91474,17.55419,17.42522,0.02201024,0.02202324,0.01597878,197.946510347927,0.620320720372065,18.7336,17.89552,17.56514,17.43657,17.37774,8394911028908150784,STAR,F3/F5V (30743),0.0006361604,7456,56727,732,1.474,3705,4.8,0.6,0,0
2901,54652,449,3266359127978305536,1237648705657241671,-46.0717,7162.946,-0.6870118,3.588654,7124.632,-0.6725281,17.08877,16.94502,16.92497,0.01455708,0.01055384,0.01648523,198.071969149103,1.05046124279872,18.14095,17.08249,16.95074,16.92489,16.94562,8394914052565127168,STAR,F0V (90277),-0.0001461728,7456,56727,743,1.474,3705,4.8,0.6,0,0
2901,54652,447,3266358578222491648,1237648705657241655,-115.8322,6522.532,-2.755383,3.925353,6573.895,-2.686878,16.74026,16.45349,16.36466,0.01446054,0.01036863,0.01628093,198.033194859313,0.85499310124364,17.65577,16.70446,16.46485,16.36405,16.33821,8394916801344196608,STAR,A2II (39866),-0.0003623583,7456,56727,753,1.363,3900,4.232,0.17,0,0
2901,54652,458,3266361601879468032,1237648705657241638,74.4149,6301.771,-1.615632,3.910424,6321.304,-1.553766,17.7095,17.40889,17.31654,0.01481594,0.01089906,0.01765638,197.995976584236,0.906747991419744,18.60373,17.6741,17.3804,17.28876,17.24738,8394917076222103552,STAR,F3/F5V (30743),0.0003339949,7456,56727,754,1.474,3705,4.8,0.6,0,0
2901,54652,485,3266369023582955520,1237648705120370879,20.55606,5376.095,-0.5362505,4.50405,5339.497,-0.5574944,17.82747,17.26609,17.05698,0.01901237,0.01862464,0.01593981,198.074470360648,0.44332424998149,19.39651,17.83938,17.26473,17.06597,16.9527,8394919275245359104,STAR,G8V (101501),9.274768E-05,7456,56727,762,0.18,6537,2.497,-2.09,0,0
2901,54652,487,3266369573338769408,1237648705120436247,142.1789,5824.183,-2.249177,4.073274,5827.732,-2.190506,17.28715,16.895,16.70791,0.01431508,0.01821432,0.01587933,198.157754603339,0.531189661657398,18.15986,17.28056,16.88971,16.72071,16.62222,8394919825001172992,STAR,F3/F5V (30743),0.0004528283,7456,56727,764,1.474,3705,4.8,0.6,0,0
2901,54652,527,3266380568455047168,1237648705657307370,0.1976623,5455.13,-0.5307239,4.424682,5420.886,-0.626201,18.10909,17.59346,17.38327,0.01737756,0.01318985,0.01474287,198.250674652672,1.01978438563803,19.57,18.12492,17.58997,17.37835,17.29029,8394927521582567424,STAR,G8V (101501),2.312479E-05,7456,56727,792,0.18,6537,2.497,-2.09,0,0
2901,54652,539,3266383866989930496,1237648705657307221,-12.11898,6128.889,-1.327692,4.27736,6095.685,-1.309679,16.61833,16.28626,16.15103,0.01685608,0.01270808,0.01417875,198.268778721724,0.935800675932609,17.54575,16.62442,16.2865,16.13952,16.07999,8394929170850009088,STAR,F3/F5V (30743),-4.193858E-06,7456,56727,798,1.633,3714,1.49,-0.57,0,0
2901,54652,511,3266376170408536064,1237648705120436263,91.01118,6370.834,-2.00291,3.77199,6361.356,-2.082255,16.13045,15.85168,15.76573,0.01408102,0.01808142,0.01569788,198.187502200299,0.567855276897074,16.99207,16.11742,15.85392,15.75778,15.71935,8394930545239543808,STAR,F0IV (81937),0.0002666764,7456,56727,803,1.474,3705,4.8,0.6,0,0
2901,54652,502,3266373696507373568,1237648705120436318,72.0458,6865.454,-0.9361111,3.759836,6877.533,-0.9404535,17.51076,17.33967,17.30668,0.01438767,0.01833815,0.01615292,198.23877993263,0.582631171025158,18.51529,17.50402,17.33254,17.30686,17.31189,8394931094995357696,STAR,F0IV (81937),0.0002151548,7456,56727,805,1.474,3705,4.8,0.6,0,0
2901,54652,510,3266375895530629120,1237648705120501796,-4.549466,5560.61,-0.4138924,4.376967,5544.252,-0.3968849,17.76744,17.23023,17.06793,0.01940455,0.01682769,0.01283606,198.304135599805,0.499820066053112,19.21928,17.74815,17.23098,17.06382,16.97427,8394931369873264640,STAR,G4V (32923),-1.718484E-07,7456,56727,806,0.18,6537,2.497,-2.09,0,0
2901,54652,507,3266375070896908288,1237648705120501794,-13.81569,5479.975,-0.505414,4.358194,5470.824,-0.5269452,17.42534,16.90837,16.71827,0.01927416,0.01673363,0.01264949,198.295088109445,0.426776375676315,18.84097,17.42277,16.88515,16.69957,16.61958,8394932469384892416,STAR,G8V (101501),-1.988818E-05,7456,56727,810,0.18,6537,2.497,-2.09,0,0
2901,54652,517,3266377819675977728,1237648704583565450,89.6287,6560.062,-1.371504,3.701144,6589.821,-1.40655,17.6865,17.44912,17.34562,0.0181393,0.01566236,0.0144381,198.275605681503,0.0658862101233562,18.59841,17.68666,17.43493,17.33863,17.29966,8394934943286054912,STAR,F3/F5V (30743),0.0003582189,7456,56727,819,1.474,3705,4.8,0.6,0,0
2917,54556,186,3284301231987648512,1237648720694083648,175.7246,6286.741,-1.479596,3.600131,6271.382,-1.475087,18.25943,17.99935,17.87309,0.02130665,0.01076934,0.01614119,180.57456615645,-0.566289938188486,19.23386,18.25051,17.99043,17.86484,17.8462,3284301231987648512,STAR,F5,0.0005543052,2917,54556,186,0.394,5949,3.93,-1.7,0.0005618041,1.241541E-05
2917,54556,233,3284314151249274880,1237648720693952677,-6.143761,4392.697,-0.2322735,3.905577,4447.963,-0.2322735,17.9058,16.7688,16.346,0.01949478,0.01582505,0.01413241,180.232750139903,-0.494633761388345,20.56094,17.91172,16.77086,16.34939,16.11848,3284314151249274880,STAR,K5,-4.690753E-05,2917,54556,233,1.176,4246,4.24,0,-4.484356E-05,3.325093E-06
2917,54556,236,3284314975882995712,1237648720694018194,214.5356,5532.083,-2.180304,4.222358,5581.5,-2.124411,18.66982,18.16458,17.99978,0.01454835,0.01726372,0.0155505,180.417082822702,-0.604535480703999,19.6754,18.64405,18.15925,17.99312,17.90285,3284314975882995712,STAR,F5,0.0006687738,2917,54556,236,0.621,5405,4.49,-1.7,0.0006912636,1.218945E-05
2917,54556,268,3284323771976017920,1237648720693952542,-26.76917,5189.215,-0.8102638,4.507606,5144.666,-0.920272,18.37803,17.75889,17.52391,0.01980109,0.01624196,0.01461854,180.223640930032,-0.609249474344602,19.89579,18.38135,17.76845,17.52546,17.37838,3284323771976017920,STAR,F9,-0.0001294522,2917,54556,268,0.764,5132,4.34,-0.61,-0.0001136425,5.547723E-06
2917,54556,269,3284324046853924864,1237648720693887194,2.233715,4039.751,-2.00892,2.035172,4039.751,-2.068956,20.10636,18.84305,18.2877,0.1439912,0.06645178,0.05633304,180.058440189914,-0.424839502545136,23.3503,20.11638,18.86063,18.29387,17.98158,3284324046853924864,STAR,K7,-2.357514E-05,2917,54556,269,1.354,3962,4.5,-0.36,-1.689931E-05,1.275821E-05
2917,54556,270,3284324321731831808,1237648720693887059,-46.06687,5924.929,-0.4325224,4.031883,5921.529,-0.4355991,16.43022,16.02939,15.85834,0.02088051,0.01343072,0.01383899,180.105996765682,-0.575962721319972,17.60435,16.40675,16.00027,15.8583,15.82897,3284324321731831808,STAR,G2,-0.0001883706,2917,54556,270,0.58,5625,4.2,-0.21,-0.0001780127,6.108702E-06
2917,54556,280,3284327070510901248,1237648720693952635,-64.16617,6007.066,-2.077126,3.463273,5981.33,-2.258003,19.27365,18.98965,18.83765,0.02113058,0.01807863,0.01713183,180.171191834578,-0.443715651273445,20.05391,19.26826,18.97941,18.8335,18.78498,3284327070510901248,STAR,F5,-0.0002307896,2917,54556,280,0,6000,0,-2.5,-0.0002383855,2.858431E-05
2917,54556,310,3284335316848109568,1237648720693821742,-4.388396,4843.608,-0.2328478,4.453856,4851.19,-0.2602403,17.72721,16.8876,16.57418,0.02195457,0.01243997,0.01711377,179.885491946464,-0.425709552127367,19.93608,17.74207,16.88768,16.57295,16.38301,3284335316848109568,STAR,K3,-4.408335E-05,2917,54556,310,0.95,4775,4.409,-0.12,-3.898829E-05,3.783866E-06
2917,54556,21,3284255877133002752,1237648720694804619,64.35963,5616.587,-1.32515,4.241226,5638.943,-1.442202,18.38623,17.91799,17.73303,0.0197261,0.01774605,0.02290176,182.173023403505,-0.533700260429669,19.52385,18.37675,17.92439,17.74111,17.70022,3284255877133002752,STAR,G0,0.0001768063,2917,54556,21,0.712,5613,4.11,-0.94,0.0001903304,9.542948E-06
2917,54556,23,3284256426888816640,1237648720694804771,78.41247,5293.895,-2.62341,2.724499,5392.713,-1.839546,18.49534,17.90135,17.60918,0.01981703,0.01773086,0.02282794,182.220053091375,-0.604576105613352,19.87162,18.5004,17.90548,17.63028,17.49444,3284256426888816640,STAR,F5,0.0002336678,2917,54556,23,0.563,5100,2.97,-2.62,0.0002372056,1.889607E-05
2917,54556,24,3284256701766723584,1237648720694870024,-73.76109,6004.148,-0.672056,4.007208,6010.033,-0.662674,15.87944,15.49602,15.37105,0.01923936,0.0141355,0.02119957,182.236286967022,-0.556650607151944,16.95301,15.86236,15.5065,15.37711,15.3692,3284256701766723584,STAR,F2,-0.0002671656,2917,54556,24,0.479,5841,4.16,-0.72,-0.0002703907,3.204613E-06
